item_id,status,method,textures,output_png
pamhc2foodcore:basicchickensandwichitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicchickensandwichitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicchickensandwichitem.png
pamhc2foodcore:basicfishsandwichitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicfishsandwichitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicfishsandwichitem.png
pamhc2foodcore:basichamburgeritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basichamburgeritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basichamburgeritem.png
pamhc2foodcore:basicmuttonsandwichitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicmuttonsandwichitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicmuttonsandwichitem.png
pamhc2foodcore:basicporksandwichitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicporksandwichitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicporksandwichitem.png
pamhc2foodcore:basicrabbitsandwichitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicrabbitsandwichitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicrabbitsandwichitem.png
pamhc2foodcore:basicveggieburgeritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basicveggieburgeritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basicveggieburgeritem.png
pamhc2foodcore:batteritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/batteritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__batteritem.png
pamhc2foodcore:beefjerkyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/beefjerkyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__beefjerkyitem.png
pamhc2foodcore:beefnoodlesoupitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/beefnoodlesoupitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__beefnoodlesoupitem.png
pamhc2foodcore:beefpotpieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/beefpotpieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__beefpotpieitem.png
pamhc2foodcore:boiledeggitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/boiledeggitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__boiledeggitem.png
pamhc2foodcore:butteredbakedpotatoitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/butteredbakedpotatoitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__butteredbakedpotatoitem.png
pamhc2foodcore:butteritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/butteritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__butteritem.png
pamhc2foodcore:caramelappleitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelappleitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelappleitem.png
pamhc2foodcore:caramelcupcakeitem,UNRESOLVED,texture_read_failed,assets/pamhc2foodcore/textures/item/caramelcupcakeitem.png,
pamhc2foodcore:carameldonutitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carameldonutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carameldonutitem.png
pamhc2foodcore:caramelicecreamitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelicecreamitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelicecreamitem.png
pamhc2foodcore:caramelitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelitem.png
pamhc2foodcore:caramelmuffinitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelmuffinitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelmuffinitem.png
pamhc2foodcore:caramelpieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelpieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelpieitem.png
pamhc2foodcore:caramelyogurtitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/caramelyogurtitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__caramelyogurtitem.png
pamhc2foodcore:carrotbreaditem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotbreaditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotbreaditem.png
pamhc2foodcore:carrotcakeitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotcakeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotcakeitem.png
pamhc2foodcore:carrotcupcakeitem,UNRESOLVED,texture_read_failed,assets/pamhc2foodcore/textures/item/carrotcupcakeitem.png,
pamhc2foodcore:carrotdonutitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotdonutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotdonutitem.png
pamhc2foodcore:carrotjuiceitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotjuiceitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotjuiceitem.png
pamhc2foodcore:carrotmuffinitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotmuffinitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotmuffinitem.png
pamhc2foodcore:carrotpieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotpieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotpieitem.png
pamhc2foodcore:carrotsoupitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/carrotsoupitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__carrotsoupitem.png
pamhc2foodcore:cheesecakeitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cheesecakeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cheesecakeitem.png
pamhc2foodcore:cheeseitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cheeseitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cheeseitem.png
pamhc2foodcore:chickendinneritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chickendinneritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chickendinneritem.png
pamhc2foodcore:chickenjerkyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chickenjerkyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chickenjerkyitem.png
pamhc2foodcore:chickennoodlesoupitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chickennoodlesoupitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chickennoodlesoupitem.png
pamhc2foodcore:chickennuggetitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chickennuggetitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chickennuggetitem.png
pamhc2foodcore:chickenpotpieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chickenpotpieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chickenpotpieitem.png
pamhc2foodcore:chocolatebaconitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatebaconitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatebaconitem.png
pamhc2foodcore:chocolatebaritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatebaritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatebaritem.png
pamhc2foodcore:chocolatecakeitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatecakeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatecakeitem.png
pamhc2foodcore:chocolatecaramelfudgeitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatecaramelfudgeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatecaramelfudgeitem.png
pamhc2foodcore:chocolatecupcakeitem,UNRESOLVED,texture_read_failed,assets/pamhc2foodcore/textures/item/chocolatecupcakeitem.png,
pamhc2foodcore:chocolatedonutitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatedonutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatedonutitem.png
pamhc2foodcore:chocolateicecreamitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolateicecreamitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolateicecreamitem.png
pamhc2foodcore:chocolatemilkitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatemilkitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatemilkitem.png
pamhc2foodcore:chocolatemuffinitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatemuffinitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatemuffinitem.png
pamhc2foodcore:chocolatepieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolatepieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolatepieitem.png
pamhc2foodcore:chocolatepuddingitem,UNRESOLVED,texture_read_failed,assets/pamhc2foodcore/textures/item/chocolatepuddingitem.png,
pamhc2foodcore:chocolaterollitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolaterollitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolaterollitem.png
pamhc2foodcore:chocolateyogurtitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chocolateyogurtitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chocolateyogurtitem.png
pamhc2foodcore:chorusdonutitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusdonutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusdonutitem.png
pamhc2foodcore:chorusjellyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusjellyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusjellyitem.png
pamhc2foodcore:chorusjellytoastitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusjellytoastitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusjellytoastitem.png
pamhc2foodcore:chorusjuiceitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusjuiceitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusjuiceitem.png
pamhc2foodcore:chorusmuffinitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusmuffinitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusmuffinitem.png
pamhc2foodcore:choruspieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/choruspieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__choruspieitem.png
pamhc2foodcore:choruspopsicleitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/choruspopsicleitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__choruspopsicleitem.png
pamhc2foodcore:chorussmoothieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorussmoothieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorussmoothieitem.png
pamhc2foodcore:chorusyogurtitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/chorusyogurtitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__chorusyogurtitem.png
pamhc2foodcore:cocoapowderitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cocoapowderitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cocoapowderitem.png
pamhc2foodcore:cookedgroundbeefitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundbeefitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundbeefitem.png
pamhc2foodcore:cookedgroundchickenitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundchickenitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundchickenitem.png
pamhc2foodcore:cookedgroundfishitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundfishitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundfishitem.png
pamhc2foodcore:cookedgroundmuttonitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundmuttonitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundmuttonitem.png
pamhc2foodcore:cookedgroundporkitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundporkitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundporkitem.png
pamhc2foodcore:cookedgroundrabbititem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookedgroundrabbititem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookedgroundrabbititem.png
pamhc2foodcore:cookiesandmilkitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookiesandmilkitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookiesandmilkitem.png
pamhc2foodcore:cookingoilitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cookingoilitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cookingoilitem.png
pamhc2foodcore:cottoncandyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cottoncandyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cottoncandyitem.png
pamhc2foodcore:crackeritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/crackeritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__crackeritem.png
pamhc2foodcore:crackersandcheeseitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/crackersandcheeseitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__crackersandcheeseitem.png
pamhc2foodcore:creamitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/creamitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__creamitem.png
pamhc2foodcore:cuttingboarditem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/cuttingboarditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__cuttingboarditem.png
pamhc2foodcore:doughitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/doughitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__doughitem.png
pamhc2foodcore:epicbaconitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/epicbaconitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__epicbaconitem.png
